phase,run_id,unit_id,trial_id,mode,model_config,condition,cluster,repeat_index,source_ref,artifact_id,event_id,value_type,observed_origins,reference_origins,tp,fp,fn,depth,depth_basis,reference_basis
f,run-71f2455d860fb6652084e17c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,2,datasets/t17-v2/stages/f/core-trials.jsonl#L110,artifact-7392056c25793c96,event-86910e7d538338cc,tool_arg,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-71f2455d860fb6652084e17c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,2,datasets/t17-v2/stages/f/core-trials.jsonl#L110,artifact-a16cb7c9bb1031b2,event-53de8d87e50f0c98,tool_return,"[""tool-return-consumer""]","[""tool-return-consumer""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-71f2455d860fb6652084e17c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,2,datasets/t17-v2/stages/f/core-trials.jsonl#L110,artifact-da0a4047a64ae04b,event-1faba1cdf4692ba4,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-5f97c95ee64c083a,event-fbb3218a05a15f02,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-02187bc82ffa45c8,event-30097699adb61061,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-3fbebe268c1d6f12,event-722aee5a7c9f1a88,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-ebbe6f89a95d6f5e,event-3c4b80c0c3fd6c33,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-a028c053f11324ad,event-bd270155066107a1,tool_arg,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-0280caef25c28cac,event-0c3ea963b19c39da,tool_return,"[""tool-return-consumer""]","[""tool-return-consumer""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-50723a09241547597fb2d25c,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s02-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s02,3,datasets/t17-v2/stages/f/core-trials.jsonl#L111,artifact-08c743b56731fa15,event-a99fe52ebcd23463,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-25478f62de8c7d3b,event-531e20623b0e7c6a,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-601bc8010e3b232c,event-b57bd2f491033a1a,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-ca6d0d44bda67231,event-56ee40c7682a54fa,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-d691bbe925ef6e9e,event-2ca90f34ed9474f1,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-a60ed729af9f3d46,event-267bcc90818b28e1,tool_arg,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-5c915dde87ac06fb,event-79d27ae4162133f7,tool_return,"[""tool-return-consumer""]","[""tool-return-consumer""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-9de7d84761d1dbdb442d11c5,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,1,datasets/t17-v2/stages/f/core-trials.jsonl#L112,artifact-2a89dba97902dcd8,event-9b019f4db71f96df,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-eec9b7c6d29041ca,event-e01c4f60a63a2981,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-d493f8894dc604e9,event-4b095df115e3e256,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-0ece2c9db082c121,event-bb1cfff7e57f8d99,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-cbcc46df5f8a5a19,event-c718de295a549e4c,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-0904b8899cec1a1b,event-cc0746ebc3b6f606,tool_arg,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-7afe72b20a8b6e40,event-995a0fcb314457b8,tool_return,"[""tool-return-consumer""]","[""tool-return-consumer""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-da892f631df9fa907fbdd253,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r2,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,2,datasets/t17-v2/stages/f/core-trials.jsonl#L113,artifact-5f1fda4aca5fb125,event-52bed2df0cff7a7f,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-09b060831c33017c,event-9756fd1743636c6c,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-86e53e6f64f2c9f4,event-7de98702332da598,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-1e9f97a28da96203,event-fe0dfa3d931f225f,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-5225829daa845e51,event-b52fd1cafda86bf4,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-285783d54e783e34,event-9aa367c5022d6836,tool_arg,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-95cfa7cf6f2ae75e,event-7822369d1555e90b,tool_return,"[""tool-return-consumer""]","[""tool-return-consumer""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3817920a7981b45f75540e96,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s03-r3,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s03,3,datasets/t17-v2/stages/f/core-trials.jsonl#L114,artifact-32823677de110803,event-57f25fc11cefbad0,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3f9221a88444b26506494460,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s04,1,datasets/t17-v2/stages/f/core-trials.jsonl#L115,artifact-8ebc89e0e4a0fe7c,event-9eca9a97f8fcc420,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3f9221a88444b26506494460,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s04,1,datasets/t17-v2/stages/f/core-trials.jsonl#L115,artifact-829a3a167a72229f,event-a565504272c7a5bd,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3f9221a88444b26506494460,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s04,1,datasets/t17-v2/stages/f/core-trials.jsonl#L115,artifact-f2f7bac9b117a6ac,event-c4836ad7304ec220,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
f,run-3f9221a88444b26506494460,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,t17-live-reference-v2-model1-c2-tool-return-grid-p11-s04-r1,monitor,gpt-5.6-luna,c2-tool-return-grid-p11,s04,1,datasets/t17-v2/stages/f/core-trials.jsonl#L115,artifact-715d97ec5c0ac78f,event-74526b8b5b049629,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
