split,mechanism,metric,policy,budget,measure,old,corrected,difference
development,ALL,ALL,global_fixed,62026,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,62026,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,62026,point_coverage,0.11623677248677249,0.11623677248677249,0.0
development,ALL,ALL,global_fixed,62026,unknown_rate,0.2518187830687831,0.2518187830687831,0.0
development,ALL,ALL,global_fixed,62026,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,62026,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,62026,error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,62026,infeasible_rate,0.6319444444444444,0.6319444444444444,0.0
development,ALL,ALL,global_fixed,62026,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,62026,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,62026,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,62026,full_state_agreement,0.15856481481481483,0.15856481481481483,0.0
development,ALL,ALL,global_fixed,62026,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,62026,mean_charged_bytes_feasible,59579.727067528016,59579.727067528016,0.0
development,ALL,ALL,global_fixed,62026,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,global_fixed,62026,mean_visible_json_bytes,2183.785218253968,2183.785218253968,0.0
development,ALL,ALL,global_fixed,62026,mean_acquired_channels,7.824404761904762,7.824404761904762,0.0
development,ALL,ALL,global_fixed,62026,mean_evidence_fields,46.824074074074076,46.824074074074076,0.0
development,ALL,ALL,global_fixed,62026,mean_evidence_events,0.8490410052910053,0.8490410052910053,0.0
development,ALL,ALL,global_fixed,66121,correct_point_coverage,0.26686507936507936,0.26686507936507936,0.0
development,ALL,ALL,global_fixed,66121,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,point_coverage,0.23941798941798942,0.23941798941798942,0.0
development,ALL,ALL,global_fixed,66121,unknown_rate,0.3072089947089947,0.3072089947089947,0.0
development,ALL,ALL,global_fixed,66121,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,infeasible_rate,0.45337301587301587,0.45337301587301587,0.0
development,ALL,ALL,global_fixed,66121,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,66121,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,66121,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,66121,full_state_agreement,0.29993386243386244,0.29993386243386244,0.0
development,ALL,ALL,global_fixed,66121,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,66121,mean_charged_bytes_feasible,61998.20656778737,61998.20656778737,0.0
development,ALL,ALL,global_fixed,66121,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,global_fixed,66121,mean_visible_json_bytes,2192.2103174603176,2192.2103174603176,0.0
development,ALL,ALL,global_fixed,66121,mean_acquired_channels,7.855654761904762,7.855654761904762,0.0
development,ALL,ALL,global_fixed,66121,mean_evidence_fields,46.957671957671955,46.957671957671955,0.0
development,ALL,ALL,global_fixed,66121,mean_evidence_events,0.8525132275132276,0.8525132275132276,0.0
development,ALL,ALL,global_fixed,72264,correct_point_coverage,0.3516865079365079,0.3516865079365079,0.0
development,ALL,ALL,global_fixed,72264,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,point_coverage,0.3159722222222222,0.3159722222222222,0.0
development,ALL,ALL,global_fixed,72264,unknown_rate,0.33382936507936506,0.33382936507936506,0.0
development,ALL,ALL,global_fixed,72264,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,infeasible_rate,0.3501984126984127,0.3501984126984127,0.0
development,ALL,ALL,global_fixed,72264,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,72264,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,72264,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72264,full_state_agreement,0.3854166666666667,0.3854166666666667,0.0
development,ALL,ALL,global_fixed,72264,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,72264,mean_charged_bytes_feasible,63300.593203784985,63300.593203784985,0.0
development,ALL,ALL,global_fixed,72264,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,global_fixed,72264,mean_visible_json_bytes,2197.9689153439153,2197.9689153439153,0.0
development,ALL,ALL,global_fixed,72264,mean_acquired_channels,7.865079365079366,7.865079365079366,0.0
development,ALL,ALL,global_fixed,72264,mean_evidence_fields,47.03207671957672,47.03207671957672,0.0
development,ALL,ALL,global_fixed,72264,mean_evidence_events,0.8564814814814815,0.8564814814814815,0.0
development,ALL,ALL,global_fixed,72267,correct_point_coverage,0.470734126984127,0.470734126984127,0.0
development,ALL,ALL,global_fixed,72267,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,point_coverage,0.41848544973544977,0.41848544973544977,0.0
development,ALL,ALL,global_fixed,72267,unknown_rate,0.36425264550264547,0.36425264550264547,0.0
development,ALL,ALL,global_fixed,72267,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,infeasible_rate,0.21726190476190477,0.21726190476190477,0.0
development,ALL,ALL,global_fixed,72267,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,72267,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,72267,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,72267,full_state_agreement,0.5061177248677249,0.5061177248677249,0.0
development,ALL,ALL,global_fixed,72267,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,72267,mean_charged_bytes_feasible,65026.138663038975,65026.138663038975,0.0
development,ALL,ALL,global_fixed,72267,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,global_fixed,72267,mean_visible_json_bytes,2201.2463624338625,2201.2463624338625,0.0
development,ALL,ALL,global_fixed,72267,mean_acquired_channels,7.873511904761905,7.873511904761905,0.0
development,ALL,ALL,global_fixed,72267,mean_evidence_fields,47.102017195767196,47.102017195767196,0.0
development,ALL,ALL,global_fixed,72267,mean_evidence_events,0.8571428571428572,0.8571428571428572,0.0
development,ALL,ALL,global_fixed,73290,correct_point_coverage,0.6622023809523809,0.6622023809523809,0.0
development,ALL,ALL,global_fixed,73290,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,point_coverage,0.5844907407407407,0.5844907407407407,0.0
development,ALL,ALL,global_fixed,73290,unknown_rate,0.37781084656084657,0.37781084656084657,0.0
development,ALL,ALL,global_fixed,73290,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,infeasible_rate,0.037698412698412696,0.037698412698412696,0.0
development,ALL,ALL,global_fixed,73290,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,73290,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,73290,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,73290,full_state_agreement,0.6956018518518519,0.6956018518518519,0.0
development,ALL,ALL,global_fixed,73290,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,73290,mean_charged_bytes_feasible,66618.03789173788,66618.03789173788,0.0
development,ALL,ALL,global_fixed,73290,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,global_fixed,73290,mean_visible_json_bytes,2205.6021825396824,2205.6021825396824,0.0
development,ALL,ALL,global_fixed,73290,mean_acquired_channels,7.873511904761905,7.873511904761905,0.0
development,ALL,ALL,global_fixed,73290,mean_evidence_fields,47.19957010582011,47.19957010582011,0.0
development,ALL,ALL,global_fixed,73290,mean_evidence_events,0.8583002645502645,0.8583002645502645,0.0
development,ALL,ALL,global_fixed,76363,correct_point_coverage,1.0,1.0,0.0
development,ALL,ALL,global_fixed,76363,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,point_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,76363,unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,76363,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,error_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,infeasible_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,global_fixed,76363,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,global_fixed,76363,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,global_fixed,76363,full_state_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,76363,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,global_fixed,76363,mean_charged_bytes_feasible,71071.67989417989,71071.67989417989,0.0
development,ALL,ALL,global_fixed,76363,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,global_fixed,76363,mean_visible_json_bytes,2362.1610449735454,2362.1610449735454,0.0
development,ALL,ALL,global_fixed,76363,mean_acquired_channels,8.246362433862434,8.246362433862434,0.0
development,ALL,ALL,global_fixed,76363,mean_evidence_fields,50.64054232804233,50.64054232804233,0.0
development,ALL,ALL,global_fixed,76363,mean_evidence_events,0.896494708994709,0.896494708994709,0.0
development,ALL,ALL,metric_static,0,correct_point_coverage,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,selective_error_rate,,,
development,ALL,ALL,metric_static,0,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,point_coverage,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,unknown_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,error_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,infeasible_rate,1.0,1.0,0.0
development,ALL,ALL,metric_static,0,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,metric_static,0,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,metric_static,0,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,full_state_agreement,0.0,0.0,0.0
development,ALL,ALL,metric_static,0,full_point_agreement,,,
development,ALL,ALL,metric_static,0,mean_charged_bytes_feasible,,,
development,ALL,ALL,metric_static,0,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,metric_static,0,mean_visible_json_bytes,2081.8799603174602,2081.8799603174602,0.0
development,ALL,ALL,metric_static,0,mean_acquired_channels,7.470238095238095,7.470238095238095,0.0
development,ALL,ALL,metric_static,0,mean_evidence_fields,44.37698412698413,44.37698412698413,0.0
development,ALL,ALL,metric_static,0,mean_evidence_events,0.8115079365079365,0.8115079365079365,0.0
development,ALL,ALL,metric_static,39499,correct_point_coverage,0.004464285714285714,0.004464285714285714,0.0
development,ALL,ALL,metric_static,39499,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,point_coverage,0.004133597883597883,0.004133597883597883,0.0
development,ALL,ALL,metric_static,39499,unknown_rate,0.05241402116402116,0.05241402116402116,0.0
development,ALL,ALL,metric_static,39499,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,error_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,infeasible_rate,0.9434523809523809,0.9434523809523809,0.0
development,ALL,ALL,metric_static,39499,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,metric_static,39499,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,metric_static,39499,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,39499,full_state_agreement,0.010747354497354497,0.010747354497354497,0.0
development,ALL,ALL,metric_static,39499,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,metric_static,39499,mean_charged_bytes_feasible,37816.21973951974,37816.21973951974,0.0
development,ALL,ALL,metric_static,39499,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,metric_static,39499,mean_visible_json_bytes,2089.6956018518517,2089.6956018518517,0.0
development,ALL,ALL,metric_static,39499,mean_acquired_channels,7.526124338624339,7.526124338624339,0.0
development,ALL,ALL,metric_static,39499,mean_evidence_fields,44.55357142857143,44.55357142857143,0.0
development,ALL,ALL,metric_static,39499,mean_evidence_events,0.8187830687830688,0.8187830687830688,0.0
development,ALL,ALL,metric_static,50761,correct_point_coverage,0.03571428571428571,0.03571428571428571,0.0
development,ALL,ALL,metric_static,50761,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,selective_error_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,wrong_safe_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,point_coverage,0.03191137566137566,0.03191137566137566,0.0
development,ALL,ALL,metric_static,50761,unknown_rate,0.09011243386243385,0.09011243386243385,0.0
development,ALL,ALL,metric_static,50761,bounded_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,error_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,infeasible_rate,0.8779761904761905,0.8779761904761905,0.0
development,ALL,ALL,metric_static,50761,reference_coverage,0.8888888888888888,0.8888888888888888,0.0
development,ALL,ALL,metric_static,50761,reference_unknown_rate,0.1111111111111111,0.1111111111111111,0.0
development,ALL,ALL,metric_static,50761,reference_not_applicable_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,50761,full_state_agreement,0.04513888888888889,0.04513888888888889,0.0
development,ALL,ALL,metric_static,50761,full_point_agreement,1.0,1.0,0.0
development,ALL,ALL,metric_static,50761,mean_charged_bytes_feasible,46563.35296442688,46563.35296442688,0.0
development,ALL,ALL,metric_static,50761,mean_initial_bytes,63089.119047619046,63089.119047619046,0.0
development,ALL,ALL,metric_static,50761,mean_visible_json_bytes,2109.5233134920636,2109.5233134920636,0.0
development,ALL,ALL,metric_static,50761,mean_acquired_channels,7.589616402116402,7.589616402116402,0.0
development,ALL,ALL,metric_static,50761,mean_evidence_fields,45.0094246031746,45.0094246031746,0.0
development,ALL,ALL,metric_static,50761,mean_evidence_events,0.8253968253968254,0.8253968253968254,0.0
development,ALL,ALL,metric_static,58954,correct_point_coverage,0.10367063492063491,0.10367063492063491,0.0
development,ALL,ALL,metric_static,58954,wrong_point_rate,0.0,0.0,0.0
development,ALL,ALL,metric_static,58954,selective_error_rate,0.0,0.0,0.0
