view_id,domain,metric,protocol,horizon,full_status,full_eligibility,view_status,view_eligibility,queries
V07,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,unknown,True,unknown,True,20
V07,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,point,True,33
V07,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,point,True,28
V07,HISTORICAL_LIVE,ALR,T11_explicit_reason,None,point,True,unknown,True,8
V07,HISTORICAL_LIVE,ALR,P3R_identity_guard,None,point,True,unknown,True,8
V07,HISTORICAL_LIVE,CI,legacy_object_ablation,None,point,True,point,True,593
V07,HISTORICAL_LIVE,CI,precise_control_semantics,None,unknown,None,unknown,None,304
V07,HISTORICAL_LIVE,CI,precise_control_semantics,None,not_applicable,False,not_applicable,False,506
V07,HISTORICAL_LIVE,CI,legacy_object_ablation,None,not_applicable,False,not_applicable,False,217
V07,HISTORICAL_LIVE,HIAA_run,scheduled,None,point,True,point,True,6
V07,HISTORICAL_LIVE,HIAA_run,valid_only,None,point,True,point,True,5
V07,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,bounded,True,5
V07,HISTORICAL_LIVE,HIAA_run,valid_only,None,not_applicable,False,not_applicable,False,1
V07,HISTORICAL_LIVE,HIAA_pot_observed,legacy_observed_executed_union,None,point,True,point,True,1
V07,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,9
V07,T18_FAKE_REFERENCE,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,12
V07,T18_FAKE_REFERENCE,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,12
V07,T18_FAKE_REFERENCE,failure_taxonomy,recorded_failure_types,None,point,True,point,True,12
V07,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,35
V07,T18_FAKE_REFERENCE,UEA,actual_receipt_and_authorization,None,point,True,point,True,21
V07,T18_FAKE_REFERENCE,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,15
V07,T18_FAKE_REFERENCE,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,15
V07,T18_FAKE_REFERENCE,Provenance,recorded_origin_prediction,None,point,True,point,True,181
V07,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,point,True,1
V07,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,point,True,6
V07,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,8
V07,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,point,True,1
V07,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,point,True,6
V07,T18_FAKE_REFERENCE,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,8
V07,T18_FAKE_REFERENCE,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,5
V07,T18_FAKE_REFERENCE,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,5
V07,T18_FAKE_REFERENCE,RIR,legacy_v2,1,point,True,unknown,True,2
V07,T18_FAKE_REFERENCE,RIR,chain_v1,1,point,True,unknown,True,2
V07,T18_FAKE_REFERENCE,RIR,legacy_v2,3,point,True,unknown,True,2
V07,T18_FAKE_REFERENCE,RIR,chain_v1,3,point,True,unknown,True,2
V07,T18_FAKE_REFERENCE,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,3
V07,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,bounded,True,41
V07,T18_SCRIPTED,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,57
V07,T18_SCRIPTED,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,57
V07,T18_SCRIPTED,failure_taxonomy,recorded_failure_types,None,point,True,point,True,57
V07,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,unknown,True,165
V07,T18_SCRIPTED,UEA,actual_receipt_and_authorization,None,point,True,point,True,84
V07,T18_SCRIPTED,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,68
V07,T18_SCRIPTED,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,68
V07,T18_SCRIPTED,Provenance,recorded_origin_prediction,None,point,True,point,True,796
V07,T18_SCRIPTED,RIR,legacy_v2,1,point,True,point,True,2
V07,T18_SCRIPTED,RIR,chain_v1,1,point,True,point,True,16
V07,T18_SCRIPTED,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,36
V07,T18_SCRIPTED,RIR,legacy_v2,3,point,True,point,True,1
V07,T18_SCRIPTED,RIR,chain_v1,3,point,True,point,True,8
V07,T18_SCRIPTED,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,18
V07,T18_SCRIPTED,RIR,legacy_v2,1,point,True,unknown,True,20
V07,T18_SCRIPTED,RIR,chain_v1,1,point,True,unknown,True,20
V07,T18_SCRIPTED,RIR,legacy_v2,3,point,True,unknown,True,10
V07,T18_SCRIPTED,RIR,chain_v1,3,point,True,unknown,True,10
V07,T18_SCRIPTED,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,14
V07,T18_SCRIPTED,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,7
V07,T18_SCRIPTED,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,16
V07,CONTROLLED_CONSTRUCT,UEA_count,actual_receipt_and_authorization,None,point,True,point,True,36
V07,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,unknown,True,unknown,True,27
V07,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,unknown,True,unknown,True,14
V07,CONTROLLED_CONSTRUCT,failure_taxonomy,recorded_failure_types,None,point,True,point,True,36
V07,CONTROLLED_CONSTRUCT,UEA,actual_receipt_and_authorization,None,point,True,point,True,99
V07,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,not_applicable,False,not_applicable,False,27
V07,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,not_applicable,False,not_applicable,False,27
V07,CONTROLLED_CONSTRUCT,TaskSuccess,mechanical_public_obligations,None,point,True,point,True,9
V07,CONTROLLED_CONSTRUCT,E_STS,U_and_not_verified_contract_violation,None,point,True,point,True,22
V07,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,point,True,point,True,2
V07,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,point,True,point,True,2
V07,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,unknown,None,unknown,None,2
V07,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,point,True,point,True,2
V07,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,point,True,point,True,2
V07,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,unknown,None,unknown,None,2
V07,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,not_applicable,False,not_applicable,False,1
V07,CONTROLLED_CONSTRUCT,RIR,chain_v1,1,not_applicable,False,not_applicable,False,2
V07,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,1,not_applicable,False,not_applicable,False,2
V07,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,not_applicable,False,not_applicable,False,1
V07,CONTROLLED_CONSTRUCT,RIR,chain_v1,3,not_applicable,False,not_applicable,False,2
V07,CONTROLLED_CONSTRUCT,RIR,confirmed_prefix_v1,3,not_applicable,False,not_applicable,False,2
V07,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,unknown,None,unknown,None,3
V07,CONTROLLED_CONSTRUCT,ALR,P3R_identity_guard,None,unknown,None,unknown,None,3
V07,CONTROLLED_CONSTRUCT,RIR,legacy_v2,1,unknown,None,unknown,None,1
V07,CONTROLLED_CONSTRUCT,RIR,legacy_v2,3,unknown,None,unknown,None,1
V07,CONTROLLED_CONSTRUCT,ALR,T11_explicit_reason,None,point,True,point,True,5
