split,family_id,mechanism,metric,policy,budget,observations,oracle_point,oracle_unknown,oracle_not_applicable,point,bounded,unknown,not_applicable,error,infeasible,answered_oracle_point,correct_point,wrong_point,wrong_safe,full_comparable,full_agree,full_point_comparable,full_point_agree,feasible,charged_total_bytes,initial_bytes,visible_json_bytes,acquired_channels,evidence_fields,evidence_events,correct_point_coverage,wrong_point_rate,selective_error_rate,wrong_safe_rate,point_coverage,unknown_rate,bounded_rate,not_applicable_rate,error_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate,full_state_agreement,full_point_agreement,mean_charged_bytes_feasible,mean_initial_bytes,mean_visible_json_bytes,mean_acquired_channels,mean_evidence_fields,mean_evidence_events,query_count,unit_count,averaged_query_conditions
development,D01_append_journal,ALL,ALL,metric_static,50761,112.0,112.0,0.0,0.0,3.6666666666666665,0.0,11.0,0.0,0.0,97.33333333333333,3.6666666666666665,3.6666666666666665,0.0,0.0,112.0,3.6666666666666665,3.6666666666666665,3.6666666666666665,14.666666666666666,665661.3333333334,6998794.666666667,232017.33333333334,849.0,4624.0,93.66666666666667,0.03273809523809524,0.0,0.0,0.0,0.03273809523809524,0.09821428571428571,0.0,0.0,0.0,0.869047619047619,1.0,0.0,0.0,0.03273809523809524,1.0,45386.00000000001,62489.2380952381,2071.5833333333335,7.580357142857143,41.285714285714285,0.8363095238095238,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,58954,112.0,112.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,86.0,13.0,13.0,0.0,0.0,112.0,13.0,13.0,13.0,26.0,1369988.0,6998794.666666667,235659.66666666666,856.6666666666666,4697.666666666667,95.0,0.11607142857142858,0.0,0.0,0.0,0.11607142857142858,0.11607142857142858,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.11607142857142858,1.0,52691.846153846156,62489.2380952381,2104.1041666666665,7.648809523809524,41.94345238095239,0.8482142857142857,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,62026,112.0,112.0,0.0,0.0,21.333333333333332,0.0,22.666666666666668,0.0,0.0,68.0,21.333333333333332,21.333333333333332,0.0,0.0,112.0,21.333333333333332,21.333333333333332,21.333333333333332,44.0,2561549.3333333335,6998794.666666667,239759.0,865.0,4800.333333333333,95.0,0.19047619047619047,0.0,0.0,0.0,0.19047619047619047,0.20238095238095238,0.0,0.0,0.0,0.6071428571428571,1.0,0.0,0.0,0.19047619047619047,1.0,58217.030303030304,62489.2380952381,2140.7053571428573,7.723214285714286,42.860119047619044,0.8482142857142857,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,66121,112.0,112.0,0.0,0.0,29.333333333333332,0.0,24.666666666666668,0.0,0.0,58.0,29.333333333333332,29.333333333333332,0.0,0.0,112.0,29.333333333333332,29.333333333333332,29.333333333333332,54.0,3223452.0,6998794.666666667,240017.0,865.3333333333334,4805.666666666667,95.33333333333333,0.2619047619047619,0.0,0.0,0.0,0.2619047619047619,0.22023809523809526,0.0,0.0,0.0,0.5178571428571429,1.0,0.0,0.0,0.2619047619047619,1.0,59693.555555555555,62489.2380952381,2143.0089285714284,7.726190476190476,42.907738095238095,0.8511904761904762,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,72264,112.0,112.0,0.0,0.0,50.666666666666664,0.0,20.0,0.0,0.0,41.333333333333336,50.666666666666664,50.666666666666664,0.0,0.0,112.0,50.666666666666664,50.666666666666664,50.666666666666664,70.66666666666667,4373954.666666667,6998794.666666667,241995.0,867.0,4831.666666666667,95.66666666666667,0.4523809523809524,0.0,0.0,0.0,0.4523809523809524,0.17857142857142858,0.0,0.0,0.0,0.36904761904761907,1.0,0.0,0.0,0.4523809523809524,1.0,61895.58490566038,62489.2380952381,2160.6696428571427,7.741071428571429,43.139880952380956,0.8541666666666667,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,72267,112.0,112.0,0.0,0.0,66.0,0.0,22.0,0.0,0.0,24.0,66.0,66.0,0.0,0.0,112.0,66.0,66.0,66.0,88.0,5626565.333333333,6998794.666666667,241995.0,867.0,4831.666666666667,95.66666666666667,0.5892857142857143,0.0,0.0,0.0,0.5892857142857143,0.19642857142857142,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.5892857142857143,1.0,63938.242424242424,62489.2380952381,2160.6696428571427,7.741071428571429,43.139880952380956,0.8541666666666667,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,73290,112.0,112.0,0.0,0.0,90.66666666666667,0.0,21.333333333333332,0.0,0.0,0.0,90.66666666666667,90.66666666666667,0.0,0.0,112.0,90.66666666666667,90.66666666666667,90.66666666666667,112.0,7393034.666666667,6998794.666666667,242448.33333333334,867.0,4840.333333333333,95.66666666666667,0.8095238095238095,0.0,0.0,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8095238095238095,1.0,66009.23809523809,62489.2380952381,2164.717261904762,7.741071428571429,43.217261904761905,0.8541666666666667,8,4,112
development,D01_append_journal,ALL,ALL,metric_static,76363,112.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,112.0,112.0,112.0,112.0,112.0,7654154.666666667,6998794.666666667,251604.33333333334,888.3333333333334,5031.333333333333,99.33333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,68340.66666666667,62489.2380952381,2246.467261904762,7.9315476190476195,44.922619047619044,0.8869047619047619,8,4,112
development,D01_append_journal,ALL,ALL,random,0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,6998794.666666667,228073.33333333334,836.0,4538.666666666667,91.33333333333333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,62489.2380952381,2036.3690476190477,7.464285714285714,40.523809523809526,0.8154761904761905,8,4,112
development,D01_append_journal,ALL,ALL,random,39499,112.0,112.0,0.0,0.0,1.0,0.0,7.666666666666666,0.0,0.0,103.33333333333333,1.0,1.0,0.0,0.0,112.0,1.0,1.0,1.0,8.666666666666666,323884.0,6998794.666666667,229283.55555555556,845.1111111111111,4565.333333333333,92.44444444444444,0.008928571428571428,0.0,0.0,0.0,0.008928571428571428,0.06845238095238095,0.0,0.0,0.0,0.9226190476190476,1.0,0.0,0.0,0.008928571428571428,1.0,37371.23076923077,62489.2380952381,2047.1746031746031,7.54563492063492,40.76190476190476,0.8253968253968254,8,4,112
development,D01_append_journal,ALL,ALL,random,50761,112.0,112.0,0.0,0.0,3.111111111111111,0.0,11.555555555555555,0.0,0.0,97.33333333333333,3.111111111111111,3.111111111111111,0.0,0.0,112.0,3.111111111111111,3.111111111111111,3.111111111111111,14.666666666666666,663385.7777777778,6998794.666666667,232035.88888888888,853.4444444444445,4632.666666666667,93.77777777777777,0.02777777777777778,0.0,0.0,0.0,0.02777777777777778,0.10317460317460317,0.0,0.0,0.0,0.869047619047619,1.0,0.0,0.0,0.02777777777777778,1.0,45230.84848484849,62489.2380952381,2071.749007936508,7.620039682539683,41.36309523809524,0.8373015873015872,8,4,112
development,D01_append_journal,ALL,ALL,random,58954,112.0,112.0,0.0,0.0,8.222222222222221,0.0,17.77777777777778,0.0,0.0,86.0,8.222222222222221,8.222222222222221,0.0,0.0,112.0,8.222222222222221,8.222222222222221,8.222222222222221,26.0,1334034.2222222222,6998794.666666667,233905.66666666666,860.6666666666666,4675.666666666667,94.22222222222223,0.0734126984126984,0.0,0.0,0.0,0.0734126984126984,0.15873015873015875,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.0734126984126984,1.0,51309.00854700855,62489.2380952381,2088.4434523809523,7.684523809523809,41.74702380952381,0.8412698412698413,8,4,112
development,D01_append_journal,ALL,ALL,random,62026,112.0,112.0,0.0,0.0,16.666666666666668,0.0,27.333333333333332,0.0,0.0,68.0,16.666666666666668,16.666666666666668,0.0,0.0,112.0,16.666666666666668,16.666666666666668,16.666666666666668,44.0,2609563.5555555555,6998794.666666667,240141.66666666666,876.8888888888889,4825.0,97.22222222222223,0.1488095238095238,0.0,0.0,0.0,0.1488095238095238,0.24404761904761904,0.0,0.0,0.0,0.6071428571428571,1.0,0.0,0.0,0.1488095238095238,1.0,59308.26262626262,62489.2380952381,2144.122023809524,7.82936507936508,43.080357142857146,0.8680555555555556,8,4,112
development,D01_append_journal,ALL,ALL,random,66121,112.0,112.0,0.0,0.0,24.0,0.0,30.0,0.0,0.0,58.0,24.0,24.0,0.0,0.0,112.0,24.0,24.0,24.0,54.0,3277951.5555555555,6998794.666666667,240656.66666666666,877.8888888888889,4834.222222222223,95.0,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.26785714285714285,0.0,0.0,0.0,0.5178571428571429,1.0,0.0,0.0,0.21428571428571427,1.0,60702.80658436214,62489.2380952381,2148.720238095238,7.838293650793651,43.16269841269842,0.8482142857142857,8,4,112
development,D01_append_journal,ALL,ALL,random,72264,112.0,112.0,0.0,0.0,40.44444444444444,0.0,30.22222222222222,0.0,0.0,41.333333333333336,40.44444444444444,40.44444444444444,0.0,0.0,112.0,40.44444444444444,40.44444444444444,40.44444444444444,70.66666666666667,4397279.111111111,6998794.666666667,241046.88888888888,878.1111111111111,4829.666666666667,95.33333333333333,0.3611111111111111,0.0,0.0,0.0,0.3611111111111111,0.2698412698412698,0.0,0.0,0.0,0.36904761904761907,1.0,0.0,0.0,0.3611111111111111,1.0,62225.64779874213,62489.2380952381,2152.204365079365,7.840277777777778,43.12202380952381,0.8511904761904762,8,4,112
development,D01_append_journal,ALL,ALL,random,72267,112.0,112.0,0.0,0.0,56.11111111111111,0.0,31.88888888888889,0.0,0.0,24.0,56.11111111111111,56.11111111111111,0.0,0.0,112.0,56.11111111111111,56.11111111111111,56.11111111111111,88.0,5653303.111111111,6998794.666666667,241165.55555555556,878.1111111111111,4833.111111111111,95.44444444444444,0.5009920634920635,0.0,0.0,0.0,0.5009920634920635,0.2847222222222222,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.5009920634920635,1.0,64242.080808080806,62489.2380952381,2153.263888888889,7.840277777777778,43.15277777777778,0.8521825396825397,8,4,112
development,D01_append_journal,ALL,ALL,random,73290,112.0,112.0,0.0,0.0,80.11111111111111,0.0,31.88888888888889,0.0,0.0,0.0,80.11111111111111,80.11111111111111,0.0,0.0,112.0,80.11111111111111,80.11111111111111,80.11111111111111,112.0,7412263.111111111,6998794.666666667,241165.55555555556,878.1111111111111,4833.111111111111,95.44444444444444,0.7152777777777778,0.0,0.0,0.0,0.7152777777777778,0.2847222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7152777777777778,1.0,66180.92063492064,62489.2380952381,2153.263888888889,7.840277777777778,43.15277777777778,0.8521825396825397,8,4,112
development,D01_append_journal,ALL,ALL,random,76363,112.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,112.0,112.0,112.0,112.0,112.0,7819132.444444444,6998794.666666667,256787.11111111112,910.0,5148.555555555556,100.77777777777777,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69813.68253968253,62489.2380952381,2292.7420634920636,8.125,45.96924603174603,0.8998015873015872,8,4,112
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3499397.3333333335,114036.66666666667,418.0,2269.3333333333335,45.666666666666664,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,62489.2380952381,2036.3690476190477,7.464285714285714,40.523809523809526,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,39499,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,51.666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.0,56.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.333333333333333,162966.0,3499397.3333333335,114653.66666666667,422.0,2282.3333333333335,45.666666666666664,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.07142857142857142,0.0,0.0,0.0,0.9226190476190476,1.0,0.0,0.0,0.005952380952380952,1.0,37607.53846153846,62489.2380952381,2047.3869047619048,7.535714285714286,40.75595238095239,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,50761,56.0,56.0,0.0,0.0,1.3333333333333333,0.0,6.0,0.0,0.0,48.666666666666664,1.3333333333333333,1.3333333333333333,0.0,0.0,56.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,7.333333333333333,334708.0,3499397.3333333335,115882.0,424.6666666666667,2309.0,45.666666666666664,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.10714285714285714,0.0,0.0,0.0,0.869047619047619,1.0,0.0,0.0,0.023809523809523808,1.0,45642.0,62489.2380952381,2069.3214285714284,7.583333333333334,41.232142857142854,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,58954,56.0,56.0,0.0,0.0,6.333333333333333,0.0,6.666666666666667,0.0,0.0,43.0,6.333333333333333,6.333333333333333,0.0,0.0,56.0,6.333333333333333,6.333333333333333,6.333333333333333,13.0,689602.0,3499397.3333333335,117579.66666666667,428.0,2342.3333333333335,46.0,0.1130952380952381,0.0,0.0,0.0,0.1130952380952381,0.11904761904761905,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.1130952380952381,1.0,53046.307692307695,62489.2380952381,2099.636904761905,7.642857142857143,41.827380952380956,0.8214285714285714,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,62026,56.0,56.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,34.0,8.0,8.0,0.0,0.0,56.0,8.0,8.0,8.0,22.0,1281969.3333333333,3499397.3333333335,119347.0,432.3333333333333,2386.0,45.666666666666664,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.6071428571428571,1.0,0.0,0.0,0.14285714285714285,1.0,58271.33333333333,62489.2380952381,2131.1964285714284,7.720238095238095,42.607142857142854,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,66121,56.0,56.0,0.0,0.0,14.333333333333334,0.0,12.666666666666666,0.0,0.0,29.0,14.333333333333334,14.333333333333334,0.0,0.0,56.0,14.333333333333334,14.333333333333334,14.333333333333334,27.0,1615992.6666666667,3499397.3333333335,119701.0,432.0,2394.3333333333335,45.666666666666664,0.255952380952381,0.0,0.0,0.0,0.255952380952381,0.2261904761904762,0.0,0.0,0.0,0.5178571428571429,1.0,0.0,0.0,0.255952380952381,1.0,59851.58024691358,62489.2380952381,2137.5178571428573,7.714285714285714,42.75595238095239,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,72264,56.0,56.0,0.0,0.0,24.666666666666668,0.0,10.666666666666666,0.0,0.0,20.666666666666668,24.666666666666668,24.666666666666668,0.0,0.0,56.0,24.666666666666668,24.666666666666668,24.666666666666668,35.333333333333336,2189537.3333333335,3499397.3333333335,120637.0,433.0,2407.3333333333335,45.666666666666664,0.4404761904761905,0.0,0.0,0.0,0.4404761904761905,0.19047619047619047,0.0,0.0,0.0,0.36904761904761907,1.0,0.0,0.0,0.4404761904761905,1.0,61968.03773584906,62489.2380952381,2154.2321428571427,7.732142857142857,42.98809523809524,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,72267,56.0,56.0,0.0,0.0,33.333333333333336,0.0,10.666666666666666,0.0,0.0,12.0,33.333333333333336,33.333333333333336,0.0,0.0,56.0,33.333333333333336,33.333333333333336,33.333333333333336,44.0,2815842.6666666665,3499397.3333333335,120637.0,433.0,2407.3333333333335,45.666666666666664,0.5952380952380952,0.0,0.0,0.0,0.5952380952380952,0.19047619047619047,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.5952380952380952,1.0,63996.42424242424,62489.2380952381,2154.2321428571427,7.732142857142857,42.98809523809524,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,73290,56.0,56.0,0.0,0.0,46.0,0.0,10.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,56.0,46.0,46.0,46.0,56.0,3702832.0,3499397.3333333335,121090.33333333333,433.0,2416.0,45.666666666666664,0.8214285714285714,0.0,0.0,0.0,0.8214285714285714,0.17857142857142858,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8214285714285714,1.0,66122.0,62489.2380952381,2162.3273809523807,7.732142857142857,43.142857142857146,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,dependency_guided,76363,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0,3842778.6666666665,3499397.3333333335,125469.0,443.0,2505.0,45.666666666666664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,68621.04761904762,62489.2380952381,2240.5178571428573,7.910714285714286,44.732142857142854,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3499397.3333333335,114036.66666666667,418.0,2269.3333333333335,45.666666666666664,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,62489.2380952381,2036.3690476190477,7.464285714285714,40.523809523809526,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,39499,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,51.666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.0,56.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.333333333333333,161942.0,3499397.3333333335,114636.0,422.6666666666667,2282.0,46.0,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.07142857142857142,0.0,0.0,0.0,0.9226190476190476,1.0,0.0,0.0,0.005952380952380952,1.0,37371.23076923077,62489.2380952381,2047.0714285714287,7.547619047619048,40.75,0.8214285714285714,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,50761,56.0,56.0,0.0,0.0,0.6666666666666666,0.0,6.666666666666666,0.0,0.0,48.666666666666664,0.6666666666666666,0.6666666666666666,0.0,0.0,56.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,7.333333333333333,336414.6666666667,3499397.3333333335,116105.66666666667,427.3333333333333,2317.3333333333335,47.666666666666664,0.011904761904761904,0.0,0.0,0.0,0.011904761904761904,0.11904761904761904,0.0,0.0,0.0,0.869047619047619,1.0,0.0,0.0,0.011904761904761904,1.0,45874.72727272728,62489.2380952381,2073.315476190476,7.6309523809523805,41.38095238095239,0.8511904761904762,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,58954,56.0,56.0,0.0,0.0,3.333333333333333,0.0,9.666666666666666,0.0,0.0,43.0,3.333333333333333,3.333333333333333,0.0,0.0,56.0,3.333333333333333,3.333333333333333,3.333333333333333,13.0,668098.0,3499397.3333333335,116961.66666666667,431.0,2335.0,49.0,0.05952380952380952,0.0,0.0,0.0,0.05952380952380952,0.17261904761904762,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.05952380952380952,1.0,51392.153846153844,62489.2380952381,2088.6011904761904,7.696428571428571,41.69642857142857,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,62026,56.0,56.0,0.0,0.0,5.333333333333333,0.0,16.666666666666668,0.0,0.0,34.0,5.333333333333333,5.333333333333333,0.0,0.0,56.0,5.333333333333333,5.333333333333333,5.333333333333333,22.0,1320540.0,3499397.3333333335,120748.66666666667,439.6666666666667,2425.6666666666665,49.0,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.2976190476190476,0.0,0.0,0.0,0.6071428571428571,1.0,0.0,0.0,0.09523809523809523,1.0,60024.545454545456,62489.2380952381,2156.2261904761904,7.851190476190476,43.31547619047619,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,66121,56.0,56.0,0.0,0.0,10.666666666666666,0.0,16.333333333333332,0.0,0.0,29.0,10.666666666666666,10.666666666666666,0.0,0.0,56.0,10.666666666666666,10.666666666666666,10.666666666666666,27.0,1647736.6666666667,3499397.3333333335,120552.0,438.6666666666667,2417.3333333333335,49.0,0.19047619047619047,0.0,0.0,0.0,0.19047619047619047,0.29166666666666663,0.0,0.0,0.0,0.5178571428571429,1.0,0.0,0.0,0.19047619047619047,1.0,61027.28395061729,62489.2380952381,2152.714285714286,7.833333333333334,43.16666666666667,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,72264,56.0,56.0,0.0,0.0,17.333333333333332,0.0,18.0,0.0,0.0,20.666666666666668,17.333333333333332,17.333333333333332,0.0,0.0,56.0,17.333333333333332,17.333333333333332,17.333333333333332,35.333333333333336,2213430.6666666665,3499397.3333333335,120698.33333333333,439.6666666666667,2411.3333333333335,49.0,0.3095238095238095,0.0,0.0,0.0,0.3095238095238095,0.32142857142857145,0.0,0.0,0.0,0.36904761904761907,1.0,0.0,0.0,0.3095238095238095,1.0,62644.26415094339,62489.2380952381,2155.3273809523807,7.851190476190476,43.05952380952381,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,72267,56.0,56.0,0.0,0.0,26.333333333333332,0.0,17.666666666666668,0.0,0.0,12.0,26.333333333333332,26.333333333333332,0.0,0.0,56.0,26.333333333333332,26.333333333333332,26.333333333333332,44.0,2843149.3333333335,3499397.3333333335,120894.0,439.6666666666667,2415.3333333333335,49.0,0.47023809523809523,0.0,0.0,0.0,0.47023809523809523,0.3154761904761905,0.0,0.0,0.0,0.21428571428571427,1.0,0.0,0.0,0.47023809523809523,1.0,64617.030303030304,62489.2380952381,2158.8214285714284,7.851190476190476,43.13095238095239,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,73290,56.0,56.0,0.0,0.0,38.333333333333336,0.0,17.666666666666668,0.0,0.0,0.0,38.333333333333336,38.333333333333336,0.0,0.0,56.0,38.333333333333336,38.333333333333336,38.333333333333336,56.0,3722629.3333333335,3499397.3333333335,120894.0,439.6666666666667,2415.3333333333335,49.0,0.6845238095238095,0.0,0.0,0.0,0.6845238095238095,0.3154761904761905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6845238095238095,1.0,66475.52380952382,62489.2380952381,2158.8214285714284,7.851190476190476,43.13095238095239,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,global_fixed,76363,56.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,56.0,56.0,3960880.0,3499397.3333333335,129761.66666666667,457.3333333333333,2603.3333333333335,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,70730.0,62489.2380952381,2317.1726190476193,8.166666666666666,46.48809523809524,0.875,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3499397.3333333335,114036.66666666667,418.0,2269.3333333333335,45.666666666666664,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,62489.2380952381,2036.3690476190477,7.464285714285714,40.523809523809526,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,39499,56.0,56.0,0.0,0.0,0.3333333333333333,0.0,4.0,0.0,0.0,51.666666666666664,0.3333333333333333,0.3333333333333333,0.0,0.0,56.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.333333333333333,162966.0,3499397.3333333335,114653.66666666667,422.0,2282.3333333333335,45.666666666666664,0.005952380952380952,0.0,0.0,0.0,0.005952380952380952,0.07142857142857142,0.0,0.0,0.0,0.9226190476190476,1.0,0.0,0.0,0.005952380952380952,1.0,37607.53846153846,62489.2380952381,2047.3869047619048,7.535714285714286,40.75595238095239,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,50761,56.0,56.0,0.0,0.0,1.0,0.0,6.333333333333333,0.0,0.0,48.666666666666664,1.0,1.0,0.0,0.0,56.0,1.0,1.0,1.0,7.333333333333333,336073.3333333333,3499397.3333333335,115908.66666666667,424.6666666666667,2308.0,45.666666666666664,0.017857142857142856,0.0,0.0,0.0,0.017857142857142856,0.1130952380952381,0.0,0.0,0.0,0.869047619047619,1.0,0.0,0.0,0.017857142857142856,1.0,45828.181818181816,62489.2380952381,2069.7976190476193,7.583333333333334,41.214285714285715,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,58954,56.0,56.0,0.0,0.0,6.333333333333333,0.0,6.666666666666667,0.0,0.0,43.0,6.333333333333333,6.333333333333333,0.0,0.0,56.0,6.333333333333333,6.333333333333333,6.333333333333333,13.0,694380.6666666666,3499397.3333333335,117735.66666666667,428.3333333333333,2345.0,46.0,0.1130952380952381,0.0,0.0,0.0,0.1130952380952381,0.11904761904761905,0.0,0.0,0.0,0.7678571428571429,1.0,0.0,0.0,0.1130952380952381,1.0,53413.89743589743,62489.2380952381,2102.4226190476193,7.648809523809524,41.875,0.8214285714285714,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,62026,56.0,56.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,34.0,8.0,8.0,0.0,0.0,56.0,8.0,8.0,8.0,22.0,1286748.0,3499397.3333333335,119503.0,432.6666666666667,2388.6666666666665,45.666666666666664,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.25,0.0,0.0,0.0,0.6071428571428571,1.0,0.0,0.0,0.14285714285714285,1.0,58488.545454545456,62489.2380952381,2133.9821428571427,7.726190476190476,42.654761904761905,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,66121,56.0,56.0,0.0,0.0,14.333333333333334,0.0,12.666666666666666,0.0,0.0,29.0,14.333333333333334,14.333333333333334,0.0,0.0,56.0,14.333333333333334,14.333333333333334,14.333333333333334,27.0,1620771.3333333333,3499397.3333333335,119857.0,432.3333333333333,2397.0,45.666666666666664,0.255952380952381,0.0,0.0,0.0,0.255952380952381,0.2261904761904762,0.0,0.0,0.0,0.5178571428571429,1.0,0.0,0.0,0.255952380952381,1.0,60028.567901234564,62489.2380952381,2140.3035714285716,7.720238095238095,42.80357142857143,0.8154761904761905,4,4,56
development,D01_append_journal,ALL,TaskSuccess,metric_static,72264,56.0,56.0,0.0,0.0,24.666666666666668,0.0,10.666666666666666,0.0,0.0,20.666666666666668,24.666666666666668,24.666666666666668,0.0,0.0,56.0,24.666666666666668,24.666666666666668,24.666666666666668,35.333333333333336,2194316.0,3499397.3333333335,120793.0,433.3333333333333,2410.0,45.666666666666664,0.4404761904761905,0.0,0.0,0.0,0.4404761904761905,0.19047619047619047,0.0,0.0,0.0,0.36904761904761907,1.0,0.0,0.0,0.4404761904761905,1.0,62103.28301886792,62489.2380952381,2157.0178571428573,7.738095238095238,43.035714285714285,0.8154761904761905,4,4,56
