phase,run_id,artifact_id,depth,expected_depth,match,paths,truncated
f,run-2209461c6e70a32237da647f,artifact-61506ea286f4bdc8,2,2,True,3,False
f,run-2209461c6e70a32237da647f,artifact-51a31ae8d109bae9,0,0,True,1,False
f,run-2209461c6e70a32237da647f,artifact-b99fc636980eaf5a,4,4,True,11,False
f,run-2209461c6e70a32237da647f,artifact-a4fd86cfc2a2b415,2,2,True,5,False
f,run-2209461c6e70a32237da647f,artifact-deb68f6bb9563336,2,2,True,7,False
f,run-2209461c6e70a32237da647f,artifact-69bc63dca64a97d2,2,2,True,7,False
f,run-57242990d59aebbde194512b,artifact-a29042cd84f7cc0c,2,2,True,3,False
f,run-57242990d59aebbde194512b,artifact-d88af72249e5e108,0,0,True,1,False
f,run-57242990d59aebbde194512b,artifact-f08185e0af33337e,4,4,True,11,False
f,run-57242990d59aebbde194512b,artifact-5934dc1dfa0005f2,2,2,True,5,False
f,run-57242990d59aebbde194512b,artifact-b066eee4e5df8225,2,2,True,7,False
f,run-57242990d59aebbde194512b,artifact-ea078f89a213b72f,2,2,True,7,False
f,run-90549f45932f331a926c9e33,artifact-5baf64c9d12df656,2,2,True,3,False
f,run-90549f45932f331a926c9e33,artifact-a20ab8796dceb63c,0,0,True,1,False
f,run-90549f45932f331a926c9e33,artifact-282e8ab922e51bc4,4,4,True,11,False
f,run-90549f45932f331a926c9e33,artifact-57ab6fd172f8b0ad,2,2,True,5,False
f,run-90549f45932f331a926c9e33,artifact-a17d89a1ce1fb86d,2,2,True,7,False
f,run-90549f45932f331a926c9e33,artifact-452223853fb8adb2,2,2,True,7,False
f,run-c8314b10205ccd0d3317fa85,artifact-55e5dddad3248c9b,2,2,True,3,False
f,run-c8314b10205ccd0d3317fa85,artifact-604ca25a2803f46a,0,0,True,1,False
f,run-c8314b10205ccd0d3317fa85,artifact-bdbbc4b57ac5505b,4,4,True,11,False
f,run-c8314b10205ccd0d3317fa85,artifact-3844b3aeae6e5d8e,2,2,True,5,False
f,run-c8314b10205ccd0d3317fa85,artifact-0c166fa10c85c315,2,2,True,7,False
f,run-c8314b10205ccd0d3317fa85,artifact-b72061d8ac998980,2,2,True,7,False
f,run-a94e852ef83a9213d3012437,artifact-eac64f165cc9adfa,2,2,True,3,False
f,run-a94e852ef83a9213d3012437,artifact-a05a38230e30c9e2,0,0,True,1,False
f,run-a94e852ef83a9213d3012437,artifact-19e0c6a26becb844,4,4,True,11,False
f,run-a94e852ef83a9213d3012437,artifact-0d989deaf2fa12b8,2,2,True,5,False
f,run-a94e852ef83a9213d3012437,artifact-b963c95e7a436b71,2,2,True,7,False
f,run-a94e852ef83a9213d3012437,artifact-4d3ce9efc5f07483,2,2,True,7,False
f,run-0db65b2ec50c6d3b7298dc7d,artifact-2c381a0daa6003c3,2,2,True,3,False
f,run-0db65b2ec50c6d3b7298dc7d,artifact-11e66cf9cc102046,0,0,True,1,False
f,run-0db65b2ec50c6d3b7298dc7d,artifact-4b1934040d3b2ddd,4,4,True,11,False
f,run-0db65b2ec50c6d3b7298dc7d,artifact-972e2aa57426411a,2,2,True,5,False
f,run-0db65b2ec50c6d3b7298dc7d,artifact-a83369c69ca1b7d8,2,2,True,7,False
f,run-0db65b2ec50c6d3b7298dc7d,artifact-adff5e2a34924e93,2,2,True,7,False
f,run-5211a3fcc0e5cb18f5caa181,artifact-e6cffa7c0e300812,2,2,True,3,False
f,run-5211a3fcc0e5cb18f5caa181,artifact-577d6f16453e8254,0,0,True,1,False
f,run-5211a3fcc0e5cb18f5caa181,artifact-6cd2534085ea7ca5,4,4,True,11,False
f,run-5211a3fcc0e5cb18f5caa181,artifact-508da2d6b8f348aa,2,2,True,5,False
f,run-5211a3fcc0e5cb18f5caa181,artifact-74785e75bf090675,2,2,True,3,False
f,run-d00cffad869b7e3517bd9bbd,artifact-4cffe4127e9e436b,2,2,True,3,False
f,run-d00cffad869b7e3517bd9bbd,artifact-63def5964871ad06,0,0,True,1,False
f,run-d00cffad869b7e3517bd9bbd,artifact-b4f0d72aea004038,4,4,True,11,False
f,run-d00cffad869b7e3517bd9bbd,artifact-b8ab4f6629049430,2,2,True,5,False
f,run-d00cffad869b7e3517bd9bbd,artifact-7f5a99f2741bb31e,2,2,True,3,False
f,run-54ba066b3b9cfeef67da923c,artifact-45d12cbac6ad1bc0,2,2,True,3,False
f,run-54ba066b3b9cfeef67da923c,artifact-546703eed781267b,0,0,True,1,False
f,run-54ba066b3b9cfeef67da923c,artifact-ed1eb312348ea1ca,4,4,True,11,False
f,run-54ba066b3b9cfeef67da923c,artifact-d643e95ad59f548f,2,2,True,5,False
f,run-54ba066b3b9cfeef67da923c,artifact-07b61b398d74b395,2,2,True,3,False
f,run-672bed57d435d25337965665,artifact-56fa8f23317c67dc,2,2,True,3,False
f,run-672bed57d435d25337965665,artifact-afc1e2786b409926,0,0,True,1,False
f,run-672bed57d435d25337965665,artifact-b06421ca113a38db,4,4,True,11,False
f,run-672bed57d435d25337965665,artifact-beb34cb4e6c77a36,2,2,True,5,False
f,run-672bed57d435d25337965665,artifact-a803769b53b705fd,2,2,True,3,False
f,run-2c380c591a5cb7862ba6d3ff,artifact-5dc1bdf6faa72654,2,2,True,3,False
f,run-2c380c591a5cb7862ba6d3ff,artifact-d27f9c5bb12dca30,0,0,True,1,False
f,run-2c380c591a5cb7862ba6d3ff,artifact-cba8d3518b871340,4,4,True,11,False
f,run-2c380c591a5cb7862ba6d3ff,artifact-450999ff18396b79,2,2,True,5,False
f,run-2c380c591a5cb7862ba6d3ff,artifact-3e22d02757f3a172,2,2,True,3,False
f,run-77fe680d1136dc7dca67456d,artifact-22829e405d451c5b,2,2,True,3,False
f,run-77fe680d1136dc7dca67456d,artifact-3b6f07d9a18abf55,0,0,True,1,False
f,run-77fe680d1136dc7dca67456d,artifact-2ed1e17596aaefb7,4,4,True,11,False
f,run-77fe680d1136dc7dca67456d,artifact-d9226b04cdf7e8eb,2,2,True,5,False
f,run-77fe680d1136dc7dca67456d,artifact-c71aa29bf9d53191,2,2,True,3,False
f,run-a9bc308e03fc6524406b5019,artifact-a3ba10618df1fc6d,2,2,True,3,False
f,run-a9bc308e03fc6524406b5019,artifact-d01ad6925bd6fd97,0,0,True,1,False
f,run-a9bc308e03fc6524406b5019,artifact-e57bc104ef53a8a1,4,4,True,11,False
f,run-a9bc308e03fc6524406b5019,artifact-f692413562a611ba,2,2,True,5,False
f,run-a9bc308e03fc6524406b5019,artifact-e7328a057180a729,2,2,True,3,False
f,run-7ba636c15ebed43c7c85ee1c,artifact-ce2e6ba0a07e09a0,2,2,True,3,False
f,run-7ba636c15ebed43c7c85ee1c,artifact-c22aaba666c5eff5,0,0,True,1,False
f,run-7ba636c15ebed43c7c85ee1c,artifact-9522311d082fa8ad,4,4,True,11,False
f,run-7ba636c15ebed43c7c85ee1c,artifact-79d83fce098979b3,2,2,True,5,False
f,run-7ba636c15ebed43c7c85ee1c,artifact-8d51395e745d5beb,2,2,True,3,False
f,run-6f3a4fecaba1978ebc5f514c,artifact-3add197085c36c0f,2,2,True,3,False
f,run-6f3a4fecaba1978ebc5f514c,artifact-5afbffe51dbddfed,0,0,True,1,False
f,run-6f3a4fecaba1978ebc5f514c,artifact-c9f6b1d61e12efb0,4,4,True,11,False
f,run-6f3a4fecaba1978ebc5f514c,artifact-360f70059f3d6408,2,2,True,5,False
f,run-6f3a4fecaba1978ebc5f514c,artifact-82b036cddce9cdcd,2,2,True,3,False
f,run-d8a4ed91c05ce533e2fae8b0,artifact-ef76a70f862d4d96,2,2,True,3,False
f,run-d8a4ed91c05ce533e2fae8b0,artifact-271d8357edda612d,0,0,True,1,False
f,run-d8a4ed91c05ce533e2fae8b0,artifact-09d8a67eb504326e,4,4,True,11,False
f,run-d8a4ed91c05ce533e2fae8b0,artifact-e958b447c65bc70f,2,2,True,5,False
f,run-d8a4ed91c05ce533e2fae8b0,artifact-fbec90c548ed03da,2,2,True,3,False
f,run-086c3e8ae30e8d297b601bb6,artifact-bf3e1b21fbc32ee8,2,2,True,3,False
f,run-086c3e8ae30e8d297b601bb6,artifact-9217265aa7de7843,0,0,True,1,False
f,run-086c3e8ae30e8d297b601bb6,artifact-1895837decf305ef,4,4,True,11,False
f,run-086c3e8ae30e8d297b601bb6,artifact-b4aa607fbfdd42ad,2,2,True,5,False
f,run-086c3e8ae30e8d297b601bb6,artifact-5a4fa46a02199447,2,2,True,3,False
f,run-ddd1f75f0d055b1fb1b5ee07,artifact-d6b0597a84b9ce00,2,2,True,3,False
f,run-ddd1f75f0d055b1fb1b5ee07,artifact-ee2c4c3afe9e08a1,0,0,True,1,False
f,run-ddd1f75f0d055b1fb1b5ee07,artifact-a567d944a99d8821,4,4,True,11,False
f,run-ddd1f75f0d055b1fb1b5ee07,artifact-948cafcd1aa2ee96,2,2,True,5,False
f,run-ddd1f75f0d055b1fb1b5ee07,artifact-76d089000d2e31b9,2,2,True,3,False
f,run-87dda7be168b150b1ac16132,artifact-67fd2609546eb709,2,2,True,3,False
f,run-87dda7be168b150b1ac16132,artifact-8e2d94085aa12540,0,0,True,1,False
f,run-87dda7be168b150b1ac16132,artifact-07cd612f30c733e1,4,4,True,11,False
f,run-87dda7be168b150b1ac16132,artifact-6d5f2928f6b3f55d,2,2,True,5,False
f,run-87dda7be168b150b1ac16132,artifact-6429ebd41f6dce58,2,2,True,3,False
f,run-40d1e36dac58b8255ec6193c,artifact-c5c31cad8dd54081,2,2,True,3,False
f,run-40d1e36dac58b8255ec6193c,artifact-5f1dd31ddce5a6e2,0,0,True,1,False
f,run-40d1e36dac58b8255ec6193c,artifact-366bf5f420955de3,4,4,True,11,False
f,run-40d1e36dac58b8255ec6193c,artifact-22a563f1ae443532,2,2,True,5,False
f,run-40d1e36dac58b8255ec6193c,artifact-9864f9d1dd1e0dcb,2,2,True,3,False
f,run-d08be3da5246b8b46220e93e,artifact-3e1c6eae4c716c9e,2,2,True,3,False
f,run-d08be3da5246b8b46220e93e,artifact-cf2dabe68888d392,0,0,True,1,False
f,run-d08be3da5246b8b46220e93e,artifact-05eadaaf41c2179a,4,4,True,11,False
f,run-d08be3da5246b8b46220e93e,artifact-af80870ca5b0f682,2,2,True,5,False
f,run-d08be3da5246b8b46220e93e,artifact-af30214e3fd496a1,2,2,True,3,False
f,run-540985516fefe8a2c67b201e,artifact-71e4202763020556,2,2,True,3,False
f,run-540985516fefe8a2c67b201e,artifact-6b3451fc47a05ded,0,0,True,1,False
f,run-540985516fefe8a2c67b201e,artifact-19373c5d5d81e4d5,4,4,True,11,False
f,run-540985516fefe8a2c67b201e,artifact-d7dbb2215f0cd2f1,2,2,True,5,False
f,run-540985516fefe8a2c67b201e,artifact-d0a73bfc2d8ddfc5,2,2,True,7,False
f,run-540985516fefe8a2c67b201e,artifact-840aa26d9aa30372,4,4,True,17,False
f,run-540985516fefe8a2c67b201e,artifact-4d0ff0101f68ba9e,2,2,True,7,False
f,run-91ec97348d12c31afc3e92d2,artifact-064dd9c08dd999f2,2,2,True,3,False
f,run-91ec97348d12c31afc3e92d2,artifact-fcf2514f629187ed,0,0,True,1,False
f,run-91ec97348d12c31afc3e92d2,artifact-f614db4a5d5a1451,4,4,True,11,False
f,run-91ec97348d12c31afc3e92d2,artifact-7b29834690efa7a7,2,2,True,5,False
f,run-91ec97348d12c31afc3e92d2,artifact-74edffc00040fb7f,2,2,True,7,False
f,run-91ec97348d12c31afc3e92d2,artifact-82d9fe5f304e9882,4,4,True,17,False
f,run-91ec97348d12c31afc3e92d2,artifact-f8888713ac85e523,2,2,True,7,False
f,run-4501c99d369adfa58ec51771,artifact-6a6a574f106a4e41,2,2,True,3,False
f,run-4501c99d369adfa58ec51771,artifact-784f3bf96dc6da15,0,0,True,1,False
f,run-4501c99d369adfa58ec51771,artifact-a5efa5268370c194,4,4,True,11,False
f,run-4501c99d369adfa58ec51771,artifact-c5b2672f2c13c142,2,2,True,5,False
f,run-4501c99d369adfa58ec51771,artifact-8a55d44eec3f2e37,2,2,True,7,False
f,run-4501c99d369adfa58ec51771,artifact-801c11a9ab928544,4,4,True,17,False
f,run-4501c99d369adfa58ec51771,artifact-57c408917f1ab908,2,2,True,7,False
f,run-5874ca22df8f36ed038c8e8e,artifact-7fee0b037ac31780,2,2,True,3,False
f,run-5874ca22df8f36ed038c8e8e,artifact-a870865cae98004e,0,0,True,1,False
f,run-5874ca22df8f36ed038c8e8e,artifact-bcf266b0bc666524,4,4,True,11,False
f,run-5874ca22df8f36ed038c8e8e,artifact-16f2d6fda00127a2,2,2,True,5,False
f,run-5874ca22df8f36ed038c8e8e,artifact-79746ac33a5841ea,2,2,True,7,False
f,run-5874ca22df8f36ed038c8e8e,artifact-829779feaa6ff76a,4,4,True,17,False
f,run-5874ca22df8f36ed038c8e8e,artifact-18062d33e946b609,2,2,True,7,False
f,run-71f2455d860fb6652084e17c,artifact-21b5f323c4f5824b,2,2,True,3,False
f,run-71f2455d860fb6652084e17c,artifact-7338664cea7d69b9,0,0,True,1,False
f,run-71f2455d860fb6652084e17c,artifact-1308e2669072de67,4,4,True,11,False
f,run-71f2455d860fb6652084e17c,artifact-59d379ae48f55449,2,2,True,5,False
f,run-71f2455d860fb6652084e17c,artifact-7392056c25793c96,2,2,True,7,False
f,run-71f2455d860fb6652084e17c,artifact-a16cb7c9bb1031b2,4,4,True,17,False
f,run-71f2455d860fb6652084e17c,artifact-da0a4047a64ae04b,2,2,True,7,False
f,run-50723a09241547597fb2d25c,artifact-5f97c95ee64c083a,2,2,True,3,False
f,run-50723a09241547597fb2d25c,artifact-02187bc82ffa45c8,0,0,True,1,False
f,run-50723a09241547597fb2d25c,artifact-3fbebe268c1d6f12,4,4,True,11,False
f,run-50723a09241547597fb2d25c,artifact-ebbe6f89a95d6f5e,2,2,True,5,False
f,run-50723a09241547597fb2d25c,artifact-a028c053f11324ad,2,2,True,7,False
f,run-50723a09241547597fb2d25c,artifact-0280caef25c28cac,4,4,True,17,False
f,run-50723a09241547597fb2d25c,artifact-08c743b56731fa15,2,2,True,7,False
f,run-9de7d84761d1dbdb442d11c5,artifact-25478f62de8c7d3b,2,2,True,3,False
f,run-9de7d84761d1dbdb442d11c5,artifact-601bc8010e3b232c,0,0,True,1,False
f,run-9de7d84761d1dbdb442d11c5,artifact-ca6d0d44bda67231,4,4,True,11,False
f,run-9de7d84761d1dbdb442d11c5,artifact-d691bbe925ef6e9e,2,2,True,5,False
f,run-9de7d84761d1dbdb442d11c5,artifact-a60ed729af9f3d46,2,2,True,7,False
f,run-9de7d84761d1dbdb442d11c5,artifact-5c915dde87ac06fb,4,4,True,17,False
f,run-9de7d84761d1dbdb442d11c5,artifact-2a89dba97902dcd8,2,2,True,7,False
f,run-da892f631df9fa907fbdd253,artifact-eec9b7c6d29041ca,2,2,True,3,False
f,run-da892f631df9fa907fbdd253,artifact-d493f8894dc604e9,0,0,True,1,False
f,run-da892f631df9fa907fbdd253,artifact-0ece2c9db082c121,4,4,True,11,False
f,run-da892f631df9fa907fbdd253,artifact-cbcc46df5f8a5a19,2,2,True,5,False
f,run-da892f631df9fa907fbdd253,artifact-0904b8899cec1a1b,2,2,True,7,False
f,run-da892f631df9fa907fbdd253,artifact-7afe72b20a8b6e40,4,4,True,17,False
f,run-da892f631df9fa907fbdd253,artifact-5f1fda4aca5fb125,2,2,True,7,False
f,run-3817920a7981b45f75540e96,artifact-09b060831c33017c,2,2,True,3,False
f,run-3817920a7981b45f75540e96,artifact-86e53e6f64f2c9f4,0,0,True,1,False
f,run-3817920a7981b45f75540e96,artifact-1e9f97a28da96203,4,4,True,11,False
f,run-3817920a7981b45f75540e96,artifact-5225829daa845e51,2,2,True,5,False
f,run-3817920a7981b45f75540e96,artifact-285783d54e783e34,2,2,True,7,False
f,run-3817920a7981b45f75540e96,artifact-95cfa7cf6f2ae75e,4,4,True,17,False
f,run-3817920a7981b45f75540e96,artifact-32823677de110803,2,2,True,7,False
f,run-3f9221a88444b26506494460,artifact-8ebc89e0e4a0fe7c,2,2,True,3,False
f,run-3f9221a88444b26506494460,artifact-829a3a167a72229f,0,0,True,1,False
f,run-3f9221a88444b26506494460,artifact-f2f7bac9b117a6ac,4,4,True,11,False
f,run-3f9221a88444b26506494460,artifact-715d97ec5c0ac78f,2,2,True,5,False
f,run-3f9221a88444b26506494460,artifact-2a9d9e053daf5e78,2,2,True,7,False
f,run-3f9221a88444b26506494460,artifact-366371c435eb71db,4,4,True,17,False
f,run-3f9221a88444b26506494460,artifact-5caed4d15ec04f67,2,2,True,7,False
f,run-719d8978c78a2d3b44c73c18,artifact-3634458fba74cdf7,2,2,True,3,False
f,run-719d8978c78a2d3b44c73c18,artifact-2ecbeb99b734e571,0,0,True,1,False
f,run-719d8978c78a2d3b44c73c18,artifact-2b3a47a909e47866,4,4,True,11,False
f,run-719d8978c78a2d3b44c73c18,artifact-866f85ea569d74c8,2,2,True,5,False
f,run-719d8978c78a2d3b44c73c18,artifact-695d90807014e8df,2,2,True,7,False
f,run-719d8978c78a2d3b44c73c18,artifact-e3262d56be08e919,4,4,True,17,False
f,run-719d8978c78a2d3b44c73c18,artifact-c2500e990aad3c07,2,2,True,7,False
f,run-26f20de48702903db0ae8215,artifact-720e3feb48a26b06,2,2,True,3,False
f,run-26f20de48702903db0ae8215,artifact-b1dc6969c3e809ee,0,0,True,1,False
f,run-26f20de48702903db0ae8215,artifact-76de03016260201c,4,4,True,11,False
f,run-26f20de48702903db0ae8215,artifact-d0ff69de23295ad4,2,2,True,5,False
f,run-26f20de48702903db0ae8215,artifact-6ab664512d8ab8ca,2,2,True,7,False
f,run-26f20de48702903db0ae8215,artifact-56f79d6353c9fce3,4,4,True,17,False
f,run-26f20de48702903db0ae8215,artifact-11902db87314c05b,2,2,True,7,False
f,run-d51b964e3ab614b617c7c0e5,artifact-10f1c5ce7b26b482,2,2,True,3,False
f,run-d51b964e3ab614b617c7c0e5,artifact-cd4c00d2ae6ba538,0,0,True,1,False
f,run-d51b964e3ab614b617c7c0e5,artifact-a0046ff1103c3606,4,4,True,11,False
f,run-d51b964e3ab614b617c7c0e5,artifact-d235561bcbc35191,2,2,True,5,False
f,run-d51b964e3ab614b617c7c0e5,artifact-5de3cbe2269e1153,2,2,True,7,False
f,run-d51b964e3ab614b617c7c0e5,artifact-6b21bc38042b0e93,4,4,True,17,False
f,run-d51b964e3ab614b617c7c0e5,artifact-eb0c29c75ca275b1,2,2,True,7,False
f,run-5f37466116db4aea0028ff8f,artifact-2738fc60d016de09,2,2,True,3,False
f,run-5f37466116db4aea0028ff8f,artifact-48740a623fdbaf7f,0,0,True,1,False
f,run-5f37466116db4aea0028ff8f,artifact-cfb8b967ab1ce310,4,4,True,11,False
f,run-5f37466116db4aea0028ff8f,artifact-255c69700c53fb99,2,2,True,5,False
f,run-5f37466116db4aea0028ff8f,artifact-7cf4386151553bff,2,2,True,7,False
f,run-5f37466116db4aea0028ff8f,artifact-178fef07c3b15505,4,4,True,17,False
f,run-5f37466116db4aea0028ff8f,artifact-4ed358d394f1b533,2,2,True,7,False
f,run-679bb0bff4a43900a855676d,artifact-7f1a9a891a519e0b,2,2,True,3,False
f,run-679bb0bff4a43900a855676d,artifact-330b24e769eee6ca,0,0,True,1,False
f,run-679bb0bff4a43900a855676d,artifact-b718e5be68bbb525,4,4,True,11,False
f,run-679bb0bff4a43900a855676d,artifact-3062cd066cd66c25,2,2,True,5,False
f,run-679bb0bff4a43900a855676d,artifact-e14f037d1df9fd25,2,2,True,7,False
f,run-679bb0bff4a43900a855676d,artifact-c4ea6551a694acd5,4,4,True,17,False
f,run-679bb0bff4a43900a855676d,artifact-699cb6c2c2482b50,2,2,True,7,False
f,run-aa7ee96805149b054fff11ac,artifact-f4c19cfe8ffca5b4,2,2,True,3,False
f,run-aa7ee96805149b054fff11ac,artifact-ec08114c428565cb,0,0,True,1,False
f,run-aa7ee96805149b054fff11ac,artifact-c5f1b8133c7e7786,4,4,True,11,False
f,run-aa7ee96805149b054fff11ac,artifact-3f23091e88d41168,2,2,True,5,False
f,run-e6862b6b442efd855347f8a9,artifact-a48cc8a5e8faf381,2,2,True,3,False
f,run-e6862b6b442efd855347f8a9,artifact-39477638d1f66bcd,0,0,True,1,False
f,run-e6862b6b442efd855347f8a9,artifact-31ca13315825a08f,4,4,True,11,False
f,run-e6862b6b442efd855347f8a9,artifact-99da9edc47f9cf9b,2,2,True,5,False
f,run-ffc84ac180b84548c4e992ca,artifact-6e4f02201bcd4e3f,2,2,True,3,False
f,run-ffc84ac180b84548c4e992ca,artifact-71565cc7ce28a0af,0,0,True,1,False
f,run-ffc84ac180b84548c4e992ca,artifact-62866c65a8acc14e,4,4,True,11,False
f,run-ffc84ac180b84548c4e992ca,artifact-552cb3b669f7a42a,2,2,True,5,False
f,run-d9d5ca5e53dc8323c9e6ec8a,artifact-c31422a7a5114569,2,2,True,3,False
f,run-d9d5ca5e53dc8323c9e6ec8a,artifact-e5bfcbe24798236c,0,0,True,1,False
f,run-d9d5ca5e53dc8323c9e6ec8a,artifact-03acab136ef07425,4,4,True,11,False
f,run-d9d5ca5e53dc8323c9e6ec8a,artifact-b3bcf01a7b995e8d,2,2,True,5,False
f,run-975f298e8eb1cd85d0fb9fb8,artifact-9a56baf5205e6bca,2,2,True,3,False
f,run-975f298e8eb1cd85d0fb9fb8,artifact-b66d0076726104ff,0,0,True,1,False
f,run-975f298e8eb1cd85d0fb9fb8,artifact-3d662c850508eb72,4,4,True,11,False
f,run-975f298e8eb1cd85d0fb9fb8,artifact-479a8858a4702d64,2,2,True,5,False
f,run-4fe01866e3c701e43ec7e09e,artifact-892ac0a1c7df586a,2,2,True,3,False
f,run-4fe01866e3c701e43ec7e09e,artifact-eb7298ad843d6409,0,0,True,1,False
f,run-4fe01866e3c701e43ec7e09e,artifact-d01ab36395339f36,4,4,True,11,False
f,run-4fe01866e3c701e43ec7e09e,artifact-3cf33cd372193e55,2,2,True,5,False
f,run-e180871ef9426c9a941cba95,artifact-1fd25347503040b1,2,2,True,3,False
f,run-e180871ef9426c9a941cba95,artifact-96a2603ea2e74cbb,0,0,True,1,False
f,run-e180871ef9426c9a941cba95,artifact-ef37bf516aa8264c,4,4,True,11,False
f,run-e180871ef9426c9a941cba95,artifact-019ea4d85033f635,2,2,True,5,False
f,run-cd7c8fe309982e8c3519f4ab,artifact-7bc97ec7bf23085d,2,2,True,3,False
f,run-cd7c8fe309982e8c3519f4ab,artifact-26aed7177788f475,0,0,True,1,False
f,run-cd7c8fe309982e8c3519f4ab,artifact-581f3561cff004cf,4,4,True,11,False
f,run-cd7c8fe309982e8c3519f4ab,artifact-8b0a81d4ce9dac96,2,2,True,5,False
f,run-0be75d6921e6bfcd79dd1ddd,artifact-250703d4b49668fe,2,2,True,3,False
f,run-0be75d6921e6bfcd79dd1ddd,artifact-50a8751daf9535e4,0,0,True,1,False
f,run-0be75d6921e6bfcd79dd1ddd,artifact-81c2ee79f3edc027,4,4,True,11,False
f,run-0be75d6921e6bfcd79dd1ddd,artifact-5fb329adc121537c,2,2,True,5,False
f,run-e76fb77041b60ecd74e43a13,artifact-025a53e099ae4126,2,2,True,3,False
f,run-e76fb77041b60ecd74e43a13,artifact-305211fba81136ab,0,0,True,1,False
f,run-e76fb77041b60ecd74e43a13,artifact-aa8dcdc11328af49,4,4,True,11,False
f,run-e76fb77041b60ecd74e43a13,artifact-1e7f3466496b82c9,2,2,True,5,False
f,run-3aebd4390324fd7d6c88dfad,artifact-87679a9b8efce647,2,2,True,3,False
f,run-3aebd4390324fd7d6c88dfad,artifact-8c0d7c46c45b4e05,0,0,True,1,False
f,run-3aebd4390324fd7d6c88dfad,artifact-c47ae376f097997a,4,4,True,11,False
f,run-3aebd4390324fd7d6c88dfad,artifact-e141f4e5e097680c,2,2,True,5,False
f,run-7717ecb46b9aec5ce723fea2,artifact-90aac9f08d4b9ef1,2,2,True,3,False
f,run-7717ecb46b9aec5ce723fea2,artifact-ff09ded23f9395da,0,0,True,1,False
f,run-7717ecb46b9aec5ce723fea2,artifact-51cb3c481677a5c4,4,4,True,11,False
f,run-7717ecb46b9aec5ce723fea2,artifact-1486fd9571d3398a,2,2,True,5,False
f,run-51894a3a7ab24170449371f7,artifact-bb9d2daeeb53cac9,2,2,True,3,False
f,run-51894a3a7ab24170449371f7,artifact-38634de65e2b4acb,0,0,True,1,False
f,run-51894a3a7ab24170449371f7,artifact-3c060b01bc54874f,4,4,True,11,False
f,run-51894a3a7ab24170449371f7,artifact-ca0fbcd39a3ab01d,2,2,True,5,False
f,run-9baed04c2c3be0082fa3d942,artifact-011435b0d5e6a982,2,2,True,3,False
f,run-9baed04c2c3be0082fa3d942,artifact-02387cc28f036264,0,0,True,1,False
f,run-9baed04c2c3be0082fa3d942,artifact-455340f12684a7b7,4,4,True,11,False
f,run-9baed04c2c3be0082fa3d942,artifact-fc184a6d58640d73,2,2,True,5,False
f,run-7bb119963b5fc9ecc4dec7a0,artifact-df300cc0cac2ab80,2,2,True,3,False
f,run-7bb119963b5fc9ecc4dec7a0,artifact-a2256472dfc3e1dc,0,0,True,1,False
f,run-7bb119963b5fc9ecc4dec7a0,artifact-474fd2f6daa70b9f,4,4,True,11,False
f,run-7bb119963b5fc9ecc4dec7a0,artifact-aa97d0f143e2696f,2,2,True,5,False
f,run-b4f50c843e6254b98b8f7499,artifact-f4c19cfe8ffca5b4,2,2,True,3,False
f,run-b4f50c843e6254b98b8f7499,artifact-ec08114c428565cb,0,0,True,1,False
f,run-b4f50c843e6254b98b8f7499,artifact-c5f1b8133c7e7786,4,4,True,11,False
f,run-b4f50c843e6254b98b8f7499,artifact-3f23091e88d41168,2,2,True,5,False
f,run-367fa8432376954d488aff0b,artifact-a48cc8a5e8faf381,2,2,True,3,False
f,run-367fa8432376954d488aff0b,artifact-39477638d1f66bcd,0,0,True,1,False
f,run-367fa8432376954d488aff0b,artifact-31ca13315825a08f,4,4,True,11,False
f,run-367fa8432376954d488aff0b,artifact-99da9edc47f9cf9b,2,2,True,5,False
f,run-1374f231fbfb9f8f042194a2,artifact-6e4f02201bcd4e3f,2,2,True,3,False
f,run-1374f231fbfb9f8f042194a2,artifact-71565cc7ce28a0af,0,0,True,1,False
f,run-1374f231fbfb9f8f042194a2,artifact-62866c65a8acc14e,4,4,True,11,False
f,run-1374f231fbfb9f8f042194a2,artifact-552cb3b669f7a42a,2,2,True,5,False
f,run-66583112d01a4a8b041390ef,artifact-c31422a7a5114569,2,2,True,3,False
f,run-66583112d01a4a8b041390ef,artifact-e5bfcbe24798236c,0,0,True,1,False
f,run-66583112d01a4a8b041390ef,artifact-03acab136ef07425,4,4,True,11,False
f,run-66583112d01a4a8b041390ef,artifact-b3bcf01a7b995e8d,2,2,True,5,False
f,run-4564a0c67d2f1ee9e7c58e2f,artifact-9a56baf5205e6bca,2,2,True,3,False
f,run-4564a0c67d2f1ee9e7c58e2f,artifact-b66d0076726104ff,0,0,True,1,False
f,run-4564a0c67d2f1ee9e7c58e2f,artifact-3d662c850508eb72,4,4,True,11,False
f,run-4564a0c67d2f1ee9e7c58e2f,artifact-479a8858a4702d64,2,2,True,5,False
f,run-56000f1be4482baf6cb7fe85,artifact-892ac0a1c7df586a,2,2,True,3,False
f,run-56000f1be4482baf6cb7fe85,artifact-eb7298ad843d6409,0,0,True,1,False
f,run-56000f1be4482baf6cb7fe85,artifact-d01ab36395339f36,4,4,True,11,False
f,run-56000f1be4482baf6cb7fe85,artifact-3cf33cd372193e55,2,2,True,5,False
f,run-3c0672ce917f575f0850fea8,artifact-1fd25347503040b1,2,2,True,3,False
f,run-3c0672ce917f575f0850fea8,artifact-96a2603ea2e74cbb,0,0,True,1,False
